"tblCodeID_Species","ScientificName","AphiaID","ITSN","NODC","tblCodeID_Kingdom","tblCodeID_Phylum","tblCodeID_Class","tblCodeID_Order","tblCodeID_Family","tblCodeID_Genus","tblCodeID_Vernacular","Kingdom","Phylum","Class","Order","Family","Genus","Species","Vernacular","Authority"
140136,"Nitella lhotzkyi var. biformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140137,"Fragilaria capucina var. mesolepta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140138,"Pinnularia digitoradiata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140139,"Ptilocaulis flexibilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140140,"Clathrina sulphurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140141,"Nitella pseudotenuissima var. pakistanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140142,"Undellidae incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140143,"Lelapiella incrustans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140144,"Niphates rowi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140145,"Spatagocystis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140146,"Lewinella nigricans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140147,"Curtitoma ovalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140148,"Adagnesia weddelli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140149,"Orthurethra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140150,"Petrosia (Petrosia) hebes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140151,"Thenea wyvillei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140152,"Tripylus cordatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140153,"Burtoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140154,"Navicula britannica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140155,"Probezzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140156,"Isodictya rigida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140157,"Larvapora mawsoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140158,"Petrosia (Petrosia) expansa var. aruensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140159,"Clathria (Microciona) frogeti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140160,"Polyplumularia setacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140161,"Macandrewia rigida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140162,"Mycale (Carmia) murrayi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140163,"Oerstediidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140164,"Haliclona cylindrica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140165,"Scalarispongia incognita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140166,"Navicula kotschyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140167,"Austrodecus profundum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140168,"Dactylia repens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140169,"Radiospongilla crateriformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140170,"Thalotia (Thalotia) kotschyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140171,"Iophon lamella indivisus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140172,"Fragilariforma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140173,"Petrosia (Petrosia) hoeksemai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140174,"Leucetta isoraphis var. apicalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140175,"Tripylus reductus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140176,"Clathrina tetractina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140177,"Haliclona punctata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140178,"Takifugu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140179,"Acanthascus (Rhabdocalyptus) dawsoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140180,"Bathydorus laevis var. spinosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140181,"Hemigellius dendrilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140182,"Exogone longicirrus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140183,"Mycale (Carmia) hentscheli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140184,"Auricula intermedia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140185,"Haliclona siphonella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140186,"Halecium scutum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140187,"Hardametopa carinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140188,"Acanthascus (Rhabdocalyptus) borealis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140189,"Carteriospongia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140190,"Himantozoum antarcticum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140191,"Drulia geayi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140192,"Didiniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140193,"Taonura pala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140194,"Neofragilaria virescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140195,"Haliclona (Reniera) infundibularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140196,"Leucetta isoraphis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140197,"Callipelta punctata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140198,"Abarenicola affinis affinis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140199,"Haliclona sordida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140200,"Hymenancora rhaphidophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140201,"Chalinula claviformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140202,"Phakellia sportella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140203,"Drulia conifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140204,"Paralomis otsuae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140205,"Navicula minuscula var. muralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140206,"Sinum perspectivum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140207,"Cladophora pumila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140208,"Clathrina spinosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140209,"Tretochone duplicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140210,"Antarctonemertes papilliformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140211,"Radiospongilla cinerea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140212,"Atlantopandalus propinqvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140213,"Hymedesmia (Hymedesmia) microstrongyla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140214,"Amphora rhombica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140215,"Lineus arenicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140216,"Tethya simi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140217,"Clathria (Clathria) tenuifibra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140218,"Haliclona enamela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140219,"Vasicostella cranimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140220,"Cribrochalina dendyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140221,"Vitrinella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140222,"Tubonemertes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140223,"Phorbas amaranthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140224,"Pseudocrangonyx asiaticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140225,"Aaptos niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140226,"Bathydorus spinosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140227,"Niphates lunisimilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140228,"Rhizophydium cladophorae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140229,"Callyspongia poculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140230,"Corbitella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140231,"Petrosia (Petrosia) raphida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140232,"Tretochone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140233,"Sycettaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140234,"Enoploides kerguelenensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140235,"Smenospongia maynardii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140236,"Mycale (Carmia) magnirhaphidifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140237,"Enoploides pterognathus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140238,"Haliclona onomichiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140239,"Stoeba simplex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140240,"Jania cristata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140241,"Craniella lentisimilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140242,"Bathydorus pedunculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140243,"Mysidium cubanense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140244,"Hippospongia nigra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140245,"Trailliella intricata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140246,"Leucettusa sambucus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140247,"Desmacella arenifibrosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140248,"Amphiprora sulcata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140249,"Gelliodes truncata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140250,"Amphora ovalis var. libyca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140251,"Vosmaeropsis levis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140252,"Tethya seychellensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140253,"Haliclona (Haliclona) reptans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140254,"Stichaeus punctatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140255,"Cornulella purpurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140256,"Dendrocoelum lacteum  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140257,"Streblospio benedicti  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140258,"Zostera (Zostera) marina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140259,"Tychonema tenue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140260,"Chlorogonium maximum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140261,"Chaetoceros anastomosans var. externa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140262,"Navicula gregaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140263,"Cryothecomonas scybalophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140264,"Chaetoceros costatus  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140265,"Pseudo-nitzschia seriata f. seriata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140266,"Heterosigma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140268,"Amphibalanus improvisus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140269,"Argulus foliaceus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140270,"Bythotrephes cederstroemii  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140274,"Percidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140279,"Mytilus edulis edulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140280,"Nassarius nitidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140281,"Corophium multisetosum  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140282,"Rangia cuneata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140283,"Microcystis ichtyoblabe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140284,"Anathece clathrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140285,"Scenedesmus caudato-aculeolatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140286,"Quadricoccus verrucosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140287,"Chroococcus turgidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140288,"Synedra parasitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140289,"Chrysochromulina spinifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140290,"Cyanodictyon iac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140291,"Navicula lesmonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140292,"Coelastrum pseudomicroporum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140293,"Caloneis subsalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140301,"Thunnus alalunga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140302,"Chelidonichthys kumu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140308,"Terebellides stroemii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140311,"Mallomonas formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140312,"Pinnularia bihastata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140313,"Luciella masanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140314,"Calyptrolithina magnaghii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140315,"Trachelomonas perforata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140316,"Tetraselmis arnoldii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140317,"Oscillatoria rosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140318,"Crassicorophium crassicorne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140319,"Phyllodoce mucosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140320,"Bosmina (Eubosmina) coregoni maritima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140321,"Cercopagis (Cercopagis) pengoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140322,"Hydrachnidia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140323,"Thermocyclops oithonoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140324,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140325,"Chydoridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140326,"Cladophora fracta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140327,"Fucus radicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140328,"Hildenbrandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140329,"Myriophyllum sibiricum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140330,"Phyllophoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140331,"Potamogeton perfoliatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140332,"Rivularia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140333,"Vaucheria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140334,"Battersia arctica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140335,"Ceratophyllum demersum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140336,"Spirogyra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140337,"Stuckenia pectinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140338,"Chorda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140339,"Monostroma balticum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140340,"Ranunculus baudotii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140341,"Stictyosiphon tortilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140342,"Chordariaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140343,"Ectocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140344,"Aulacoseira islandica subsp. islandica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140345,"Chaetoceros castracanei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140346,"Choanoflagellatea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140347,"Heterocapsa arctica subsp. frigida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140348,"Prorocentrum cordatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140349,"Staurodesmus triangularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140350,"Aulacoseira islandica subsp. helvetica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140351,"Neocalyptrella robusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140352,"Pseudochattonella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140353,"Dactyliosolen phuketensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140354,"Desmarella moniliformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140355,"Prymnesiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140356,"Pseudopedinella thomsenii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140357,"Ceratoneis closterium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140358,"Gymnodinium corollarium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140359,"Halamphora coffeaeformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140360,"[unassigned] Abyssochrysoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140361,"Aaleniella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140362,"Acanthocardia tuberculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140363,"Actinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140364,"Actiniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140365,"Actumnus miliaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140366,"Aeolidia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140367,"Aeolidia papillosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140368,"Akera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140369,"Arctica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140370,"Artacama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140371,"Asaphis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140372,"Ascidiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140373,"Bittiolum alternatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140374,"Capitellida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140375,"Cerithium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140376,"Cerithium vulgatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140377,"Chiton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140378,"Crepidula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140379,"Echinaster (Echinaster) sepositus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140380,"Eualus cranchii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140381,"Gattyana cirrhosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140382,"Gibbula cineraria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140383,"Halocynthia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140384,"Hiatella rugosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140385,"Hippospongia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140386,"Isozoanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140387,"Kurtiella bidentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140388,"Lagis koreni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140389,"Lepidonotus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140390,"Metridium dianthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140391,"Musculus subpictus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140392,"Mytilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140393,"Nassarius (Sphaeronassa)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140394,"Parvicardium exiguum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140395,"Pectinaria (Pectinaria) belgica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140396,"Psammechinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140397,"Ruditapes decussatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140398,"Sagartia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140399,"Scalibregma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140400,"Scoloplos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140401,"Scoloplos (Scoloplos) armiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140402,"Seraphsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140403,"Spionida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
140404,"Spirobranchus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
